text,label
vải mềm co_giãn tốt chất_lượng sản_phẩm tuyệt_vời,2
giao hàng nhanh,2
chất đẹp phom_dáng đẹp,4
điểm trừ đường may mũi chỉ may hàng chợ,3
khi thấy cái váy này mình đã quyết_tâm giảm 14 kí được mặc em nó sau 4 tháng mọi quyết_tâm mình đã thành_công fai nói siêu_sung_sướng khi khoác lên mình cái váy quá dễ_thương như_vậy vải mặc mát thoải_mái rất đẹp nhìn cưng kinh_khủng_chủ shop lại quá đáng iu 10 sao luôn,2
quá tuyệt_vời lần đầu_tiên đánh_giá trên shoppy chị chủ nhiệt_tình nhất_hệ mặt_trời shop bán đồ rất đẹp_gói hàng cẩn_thận giá_cả vừa_phải chất vải khỏi bàn ủng_hộ shop dài_dài kkk,2
lần đầu mua xài đồng_ý mua cái nữa xài kg được nt_chat shop cũng hok trả_lời thất_vọng nhấn_mạnh_cảm_xúc,3
vãi tuy mỏng nhưng giá tiền thế_này ổn rồi,0
cam on shop nhiu,2
chất_liệu y_hình nhưng đường may không đẹp,4
shop phục_vụ rất tốt,2
hi_vọng shop vẫn tiếp_tục z,0
mặc rất thoải_mái nhẹ_nhàng không mặc vậy,4
mua hàng lần thứ 2 rồi nè,0
giao hàng cũng nhanh vui_vẻ nhấn_mạnh_cảm_xúc,4
áo quá đẹp luôn shop ơi,2
áo hình_chất sờ_hơi cứng ak,0
hơi mỏng nhưng đẹp,4
size 38 shop giao size 34 nhỏ_xíu sao mặc được,1
giá rẻ quá chấp_nhận chất_lượng tốt không_thể đi kèm,4
shop gói hàng rất đẹp ạ,4
sẽ tiếp_tục ủng_hộ shop yêu_thích,4
quần ở đây 3 4 lần roiif lần nào mua cũng ưng_ý hết ahihi_chất đẹp lắm nha giá rẻ nữa chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt,2
sản_phẩm đẹp hơn trong hình luôn shop dễ_thương nữa,2
chua nhan được hang,0
màu không đẹp lắm,3
đóng_gói sản_phẩm kém vỡ gương bỏ bên trong túi,3
chất váy đẹp giá rẻ sẽ tiếp_tục ủng_hộ shop,4
chất áo đẹp,2
chất_lượng khá tốt chỉ có_điều bạn giao nhầm size mình,4
shop ban hang cu ban hang da sai roi,3
hàng đẹp giá rẻ,2
cai_quai cầm tay hơi nhàu một tý nhưng không sao,4
sản_phẩm thực_tế khác mô_tả,1
đóng_gói đẹp hàng tốt,2
đôi rất đẹp lần nào lấy hàng cũng ưng í vải sờ rất mịn lại còn dày_dặn nữa tuyệt_vời tuyệt_vời yêu_shop sẽ ủng_hộ mãi thôi,2
quần đẹp áo cũng đẹp,2
tưởng hồng chứ tím già quá khóc,0
chất_lượng sản_phẩm tuyệt_vời bao_bì_gói rất đẹp cười_lớn cười_lớn,2
chất mát_tớ mua đến 7 chiếc quần rồi á cả nhà luôn mặc rất mát_chủ shop nhiệt_tình nhẹ_nhàng lắm ý iu bạn ý lắm sẽ ủng_hộ b_ý dài dài,2
ngày đầu về mang nút ngoài cùng không được phải nhờ người kéo giùm đeo xong đau hết tay,1
màu khác xa hình_ảnh,3
áo đẹp đúng hình,2
chất_lượng sản_phẩm kém không đáng tiền áo vải xau ma shop ghi vải voan áo không giống trong hinh,1
mình cực không thích thái_độ không tl tin nhắn shop,1
chất_lượng ổn so giá,4
vải mát vô_cùng,2
đặt xl dặn_kỷ rồi vẫn giao size l,3
đóng_gói chắc_chắn,2
chất vải rất ưng,2
shop 10 sao,2
shop rất dễ_thương đã sẵn_lòng đổi size giầy,2
hàng chất rẻ nữa,4
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ tạm được áo rộng hơn 1 size,4
chất_lượng cực thích,2
800 ml trong chai chỉ đk tầm nửa chai,3
sản_phẩm đẹp hình,4
rẻ không ưng_ý không sử_dụng được cũng không,3
đúng trong tầm giá,4
áo mặc không đẹp mẫu mặc,0
hàng đẹp nhấn_mạnh_cảm_xúc,0
hình xinh_xắn,2
đóng_gói sản_phẩm rất đẹp chắc_chắn,2
bộ nỉ chất đẹp,2
hàng y_hình rất tốt,2
giày nam lên 2 size so bình_thường,3
shop phục_vụ rất tốt,4
áo mặc rộng_rãi thoải_mái shop tư_vấn chuẩn chuẩn ạ,2
túi đẹp chất da đẹp,4
shop phục_vụ tốt,4
áo đẹp,4
ncl siêu_ưng ạ 3,2
chất áo đẹp_hợp mùa thu nhấn_mạnh_cảm_xúc,4
giao hàng hơi lâu áo hơi chật,3
áo ưng lắm nạ_shop nhiệt_tình nữa nà ncl_thích lắm í ạ,2
chất_lượng sản_phẩm rất kém,1
nhưng thích kiểu_dáng áo màu đen hơn,0
đề_nghị bạn nào còn đang phân_vân hãy mua ngayyyy yêu_thích yêu_thích yêu_thích,4
váy vải mát_form rộng thoải_mái,2
mún giao nào giao z,0
shop tư_vấn nhiệt_tình nhấn_mạnh_cảm_xúc,4
hình_ảnh đẹp,0
chủ shop rất dễ_thương lại nhiệt_tình,2
áo này được,4
chất_liệu bình_thường vì giá_thành cũng rẻ,3
vải mịn đẹp lắm mn ơi đáng tiền lắm nhé,2
đóng_gói cẩn_thận tư_vấn hỗ_trợ nhiệt_tình giao hàng nhanh 5,2
ship siêu nhanh,2
ưng,2
đóng_gói sản_phẩm rất đẹp chắc_chắn,2
cảm_ơn shop nhiều,2
highly recommended nhấn_mạnh_cảm_xúc,4
khẩu_trang mùi hôi không đáng đồng_tiền khẩu_trang quá mỏng đóng hàng rách tùm_lum lấy một cái ra xem thử thất_vọng chán,1
thời_gian giao hàng rất nhanh,4
hàng đẹp đúng y_hình,4
thời_gian giao hàng nhanh chất_lượng sản_phẩm khá được,4
kể ước_lượng được bao_nhiêu kg mặc vừa nữa đẹp,0
hài_lòng ạ nhấn_mạnh_cảm_xúc,4
đề_nghị shoppee xem_lại nhà_cung_cấp này,1
chất_lượng sản_phẩm tạm được đóng_gói sản_phẩm tạm được thời_gian giao hàng nhanh,4
chất_lượng sản_phẩm tuyệt_vời,2
sẽ ủng_hộ shop dài_dài yêu_thích yêu_thích yêu_thích yêu_thích yêu_thích yêu_thích yêu_thích,2
chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền,2
không nên mua,1
bán hàng không tư_vấn hỏi khách mặc size gì ship bừa ship đại,1
verry buồn khi fai_danh giá 1 sao,1
đóng_gói sản_phẩm rất đẹp chắc_chắn rất đáng tiền rất đáng tiền thời_gian giao hàng rất nhanh,2
mk rất thik_sản_phẩm bên shop,2
hãy tránh xa ng bán hàng không tâm_ni ra đi,1
hàng đẹp y hình m n ủng_hộ nhiều nha,4
10 sao tốc_độ tuyệt_vời nhấn_mạnh_cảm_xúc,2
sẽ ủng_hộ thêm,2
quần rất rất chán_form quá động,1
min mang,4
đều vol clay 2018 nghi_ngờ_cảm_xúc,0
chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời chất_lượng sản_phẩm tuyệt_vời rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền rất đáng tiền,2
thời_gian giao hàng chậm chất_lượng sản_phẩm kém,1
chất đồng_ý đóng_gói sản_phẩm rất đẹp chắc_chắn,4
màu đen vải rất mỏng,4
giá đồng_ý,2
sục rất đẹp,2
shop phục_vụ rất chu_đáo,2
ưng_ý hơn ra tiệm mua chất_liệu đẹp giá mềm,2
quần rộng_rãi thoải_mái,4
chất_lượng sản_phẩm được,4
bánh bị bể hơn 1 nửa luôn cái này chắc do vận_chuyển,3
shop phục_vụ tạm được shop phục_vụ tạm được thời_gian giao hàng rất nhanh chất_lượng sản_phẩm tạm được,0
chất_lượng sản_phẩm tuyệt_vời mình gầy quá nên trông rộng buồn_bã,0
chất_lượng sản_phẩm tuyệt_vời,2
chất_lượng tốt hơn giá tiền tuy_nhiên diểm_trừ màu_sắc không giống_hình lắm,4
thất_vọng,1
chất vải đẹp co_giãn tốt mặc vào thoải_mái,2
đẹp lắm bạn nào không tin ib_tớ xem ảnh ng tiêu_dùng mua đồ hãy xem đánh_giá trước,2
sản_phẩm ổn địng chỉ tiếc mỗi hộp giao bị nát bét,0
chất_lượng sản_phẩm tuyệt_vời màu đẹp vải mềm,2
sẽ quay lại khi cần vui_vẻ,2
thấy có_vẻ tốt_hương thơm,4
em rất ưng_chất ạ,2
hàng bình_thường,0
lúc_nào cũng 5,2
sản phâm cũng được,4
chất_lượng sản_phẩm tuyệt_vời mình eo 66 mặc size s vẫn thấy rộng phải đi sửa_haizzzz đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng rất nhanh,4
nhất_định sẽ ủng_hộ dài dài,4
máng áo đx 2 l bị đức,3
cảm_ơn shop,2
hình giống nhấn_mạnh_cảm_xúc,0
rất đáng tiền,2
vải bình_thường hình_in không sắc nét áo rộng so size đưa ra,0
áo nhỏ vs không rộng vải mỏng,0
đóng_gói siêu_đáng yeu_sản_phẩm hình,2
mình đánh_giá 1 sao vì trước khi gửi hàng shop không kiểm_tra sản_phẩm,1
giao hàng nhanh chất_lượng sản_phẩm tốt,2
sẽ ủng_hộ tiếp,2
ib nhưng không tl,1
shop phục_vụ rất tốt thời_gian giao hàng rất nhanh chua đầy 1 phút la the,2
chất_lượng sản_phẩm tuyệt_vời,2
thất_vọng về sản_phẩm đường chỉ may rất cẩu_thả bị sùi chỉ lệch đường dễ bung_tay bèo_xoăn cong lại không vuốt được ra áo cỡ s rộng thùng_thình áo bầu mặc,1
sản_phẩm ổn so giá tiền,4
chất_lượng sản_phẩm tuyệt_vời shop dễ_thương phục_vụ tốt yêu_thích,2
ra phố ai cũng hỏi phải áo_real không nghi_ngờ_cảm_xúc,2
lúc_nào mua hàng bên shop cũng yên_tâm về chất_lượng,2
tuyệt_vời không cần đánh_giá gì thêm mọi ng không cần băn_khoăn khi mua sản_phẩm shop nha,2
thời_gian giao hàng nhanh,0
chất_lượng sản_phẩm tuyệt_vời,2
trong đầu kêu đặt màu đen trơn,0
có_điều lấy nhầm màu mình,0
ưng quá shop yêu_thích yêu_thích yêu_thích yêu_thích rất đáng tiền,2
giao sai màu,3
siêu_thanh lịch,2
áo chỉ tạm được,0
áo hết hàng shop không báo,2
áo hơi chật_sản_phẩm đồng_ý,0
inbox không thèm trả_lời,3
giao thiếu 1 áo_cagidan mình buồn_bã,0
áo rất ưng vừa giá tiền đóng_gói sản_phẩm rất đẹp chắc_chắn chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt,2
chất_lượng sản_phẩm tuyệt_vời,2
bô the hư_u i ch gia_la i re,4
chất_lượng đồng_ý,2
bạn chủ shop rất nhiệt_tình yêu_thích yêu_thích yêu_thích,2
chất_lượng tốt hànv đẹp lắm giống y_hệt trong hình_nha vải đồng_ý con dê luôn cảm_ơn shop rất nhiều,2
chất hơi mỏng mặc mát giá rẻ,0
thanks shop,4
thấy shop bảo sản_phẩm được bảo_hành một năm,4
áo đẹp giao hàg cũng nhah,2
thank shop_nhe chất_lượng sản_phẩm tuyệt_vời shop phục_vụ rất tốt rất đáng tiền,4
mình cao 1 m60 nặng 50 kg có_điều đùi vs bắp_chân hơi to nên lấy xl khi mặc nhìn rất đẹp lên form chuẩn đóng_gói sản_phẩm rất đẹp chắc_chắn rất đáng tiền,2
màu không đẹp mình nghĩ,1
đóng_gói sản_phẩm tốt,4
chất luong so vs giá tiền thời_gian giao hàng rất nhanh,2
bàn bị mẻ ở góc,0
thẻ không nạp được,1
chất_lượng sản_phẩm rất kém khong co_dich vụ la_sao chất_lượng sản_phẩm tốt,2
áo mới nhận đã bị rách như_vầy,1
shop phục_vụ rất tốt,2
rất đẹp rẻ sẽ ủng_hộ,2
chất vải mềm mịn hàng đẹp không tiếc gì 5 dành shop,2
mới dùng lần đầu_tiên,0
shop quên giao sản_phẩm na_y,0
màu,0
còn lại giá quá rẻ nên chất_lượng phù_hợp giá tiền hợp_lý,4
chắc_chắn sẽ ủng_hộ tiếp,4
được tặng kèm đôi vớ cute _,4
không quá xuất_sắc nhưng mềm nhẹ_êm chân,0
áo trong hình tất_cả đều đồng_ý,4
đồng_ý lắm nhé,4
vải đẹp lắm shop,2
chất_lượng đk áo bị dính dơ ở trước 1 hết đóm,0
chủ shop thân_thiện,4
đóng_gói sản_phẩm chắc_chắn,2
màu_sắc không hình,3
đầm dễ_thương giống hình vải mềm dày_dặn chủ_shop tư_vấn nhiệt_tình nhấn_mạnh_cảm_xúc,4
thank you very much,4
đặt 1 màu giao 1 màu chán thật,0
size nhỏ quá,3
cái váy quá mỏng,3
chất vãi tuyệt_vời so giá,2
chất_lượng sản_phẩm tuyệt_vời lại được tặng thêm quà nhỏ xinh nữa tks shop nhé,2
chất_liệu dày quá hơi cứng mặc nóng gây cảm_giác ngột_ngạt,2
bàn_tay mỏng nên không nâng lắm,3
nói_chung oke oke oke,4
shop nhiệt_tình,4
thời_gian giao hàng rất nhanh,2
đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng rất nhanh gà hơi cay mặn lần sau ngon mới lấy tiếp ạ,4
váy rộng không giống hình,0
hàng chất_lượng đồ cx rất oke,2
lóp bông không dày lắm,0
bé rất thích,4
xin ban hang hay co_tam 1 xiu,1
sản_phẩm khá ưng_ý so giá tiền,0
chất khá hơn áo đen,0
áo rất xinh_đệm mỏng nhẹ lắm,2
túi thơm treo tủ quần_áo 7 5 k,0
thời_gian giao hàng rất nhanh nhưng em đặt size m shop lại giao size l nên hơi bị rộng_ý nhưng chất_lượng rất tốt nên em sẽ tiếp_tục ủng_hộ nha hihi 3,4
áo đồng_ý,4
đóng_gói sản_phẩm kém shop phục_vụ tạm được,4
đóng_gói sản_phẩm chắc_chắn,0
cám_ơn nhé,2
quý chủ shop ghê_áo siu đẹp nhé,2
gửi thiếu hàng gọi điện không nghe nhắn_tin không trả_lời,0
áo sọc đen chất thun đồng_ý có_điều sọc_cam thực_tế sáng hơn trong hình,4
chất len_đồng_ý dày dặn cầm nặng tay,0
bên dài bên ngắn,1
đẹp lắm ạaaaa,2
đáng tiền,4
túi đẹp giá rẻ,2
hoàn_hảo,2
chất_lượng sản_phẩm tạm được áo vết bẩn,3
shop gửi thiếu đồ nhắn_tin không nhận được phản_hồi,1
nhưng màu in hơi lem,3
chất_lượng sản_phẩm tuyệt_vời,2
vải đẹp xuất_sắc,2
sản_phẩm dùng đồng_ý tuyệt_vời bàn_phím tiện_dụng,2
keo tốt giảm khoảng 5 độ,4
áo rất đẹp,2
son dươ ng môi tô t lă m la i xinh lă m,2
sản_phẩm rất đẹp rất đáng tiền,4
áo không giống hình,1
nhưng_mà thôi mình cũng không time trả hàng em mình mặc vậy,0
đầm vải mịn đẹp lên form_dáng đẹp lắm nhé,2
áo hàn vải đẹp,2
đóng_gói đẹp,4
áo dễ_thương,4
giao hàng rất nhanh đáng tiền bạn mua ák,2
đóng_gói kĩ_lưỡng quà tặng khuyến_mãi rất êm,2
hàng như_hình nhưng chất_lượng vải rất xấu size áo quá khác so khung kích_thước,1
vải mịn mát,2
hơi nóng khi mặc nhấn_mạnh_cảm_xúc,3
hàng_không tương_xứng giá,3
hơi nhỏ so vs tưởng_tượng,4
đã đi ăn ngay sau khi nhận voucher đồ_ăn rất ngon phục_vụ nhiệt_tình tốt,2
không còn từ gì diễn_tả tốt tốt tốt,2
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn thời_gian giao hàng nhanh,2
tay_áo quá ngắn,1
sử_dụng được 3 lần hết,3
hàng rất đẹp,2
bộ chất mỏng nhưng khá mềm,0
đẹp lắm luôn,2
giá_cả chấp_nhận được chất_lượng sản_phẩm tạm được,4
mua 2 áo kg mặc được cái nào,1
tròn quả,0
mập e mập cái áo rộng quá_chừng luôn vãi dep,2
ủng_hộ shop_ngàn sao luôn nè,2
đóng_gói sản_phẩm tạm được shop phục_vụ khá tốt chất_lượng sản_phẩm tạm được,4
sản_phẩm tương_đối ổn màu đẹp,2
chất_lượng sản_phẩm tuyệt_vời,2
shop gửi sai màu,1
chất_lượng sản_phẩm tuyệt_vời túi rất thơm,2
49 kg lay_size l ma mac không vua ao_nho qua,4
đóng_gói sản_phẩm rất đẹp chắc_chắn,2
mình mua đến lần thứ n,2
váy xinh_siêu siêu xinh_yêu_thích yêu_thích chủ_shop dễ_thương dã_man con ngan cười_lớn yêu_thích tất_cả đều pơ phệch yêu_thích yêu_thích tốt tốt,2
áo sơ_mi đen không rộng hình mình mặc vào trông rất gầy vải không đẹp lắm,3
giao hàng nhanh tốt,0
tệ nhất trong 6 áo mình mua cổ_siêu rộng mặc cứ bị lệch lệch,3
giao 2 sản_phẩm trat lat het 2 sản_phẩm minh_la de chiu nhat hi_ua hang_hoi that_vong,3
shop up hinh ít quá nhâ n hàng chỉ vài cái,4
đóng_gói sản_phẩm rất đẹp chắc_chắn,2
chất da đồng_ý,4
vải mềm rất vừa vặn,0
rất đáng tiền mua sản_phẩm trên 200 k vẫn không được miễn_phí ship shop nói,4
chất_lượng sản_phẩm tuyệt_vời đóng_gói sản_phẩm rất đẹp chắc_chắn shop phục_vụ rất tốt rất đáng tiền thời_gian giao hàng rất nhanh,2
vì chất_lượng sản_phẩm tuyệt_vời,2
mình rán cá nó bong_nguyên mảnh sơn vào con cá_độc thật,0
rất đáng tiền thời_gian giao hàng rất nhanh so vs dự_kiến oder đóng_gói sản_phẩm rất đẹp chắc_chắn shop phục_vụ rất tốt chất_lượng sản_phẩm tuyệt_vời áo cực đẹp lun đó hihi theo_dõi ủng_hộ shop nhìu,2
shop phục_vụ rất tốt,2
